index	sentence1	sentence2	label
1188	Falando no resort russo de Sochi, no Mar Negro, na segunda-feira, Putin disse que o acordo é "pelo menos mal considerado e pouco profissional, porque discutir essas questões sem o principal fornecedor simplesmente não é sério". Apesar de sua amarga rivalidade, o presidente ucraniano Viktor Yushchenko e a primeira-ministra Yulia Tymoshenko estavam ambos em Bruxelas para uma conferência internacional com a Comissão Europeia, o Banco Mundial e outros principais financiadores. A UE obtém 80% de seu suprimento de gás da Rússia através de uma rede de mais de 13.000 km (8.060 milhas) de gasodutos ucranianos, alguns dos quais com 40 anos de idade.	Putin tem 40 anos.	not_entailment
1189	PORTO PRÍNCIPE, Haiti - Paul Collier, um dos principais gurus da pobreza, passou uma manhã recente aqui demonstrando positivo sobre como a queda livre econômica mundial pode provar o momento perfeito para o Haiti vender mais exportações como camisetas e mangas para os americanos. Seu entusiasmo improvável coincidiu com as aparições de um bando de luminares que chegavam ao Haiti este mês, incluindo Ban Ki-moon, o secretário geral das Nações Unidas e todo o Conselho de Segurança. Todos eles enfatizaram que esta nação carente está numa encruzilhada entre salvação e "trevas", como Ban colocou.	O Secretário Geral das Nações Unidas, Ban Ki-moon, vem do Haiti.	not_entailment
1190	A reforma ortográfica original de 1996, que pretendia harmonizar as regras de ortografia nos países de língua alemã, acabou sendo um grande embaraço, se não um fracasso total.	Uma reforma ortográfica foi aprovada em todos os países de língua alemã.	entailment
1191	Um irmão do ministro da Educação da Colômbia foi morto por rebeldes marxistas que o seqüestraram há três anos.	O ministro da Educação da Colômbia foi sequestrado por rebeldes marxistas.	not_entailment
1192	Scott Stevens, o meteorologista de Idaho que afirmou que uma conspiração manipuladora do clima (possivelmente sob o controle da máfia japonesa Yakuza) causou o furacão Katrina, deixou seu emprego na KPVI-TV em Pocatello.	Scott Stevens tem conexões com a Yakuza.	not_entailment
1193	Tornando-se famosa na Ucrânia, sua terra natal, nos anos 90, Ruslana, auto-descrita e de cabelos compridos, ganhou reconhecimento internacional por vencer o Festival Eurovisão da Canção de 2004 com sua música "Wild Dances", inspirada nas tradições musicais do povo hutsul do país. Montanhas dos Cárpatos ucranianos. Nos cinco anos seguintes, Ruslana decidiu usar seu nome e status público para representar uma série de causas dignas, incluindo tráfico de seres humanos, energia renovável e até o conceito básico de processo democrático, tornando-se uma face pública da Revolução Laranja da Ucrânia e, posteriormente, servindo no Parlamento.	Ruslana nasceu na Ucrânia.	entailment
1194	A ilha Scott foi descoberta e desembarcada em dezembro de 1902 pelo capitão William Colbeck, comandante da manhã, navio de socorro da expedição do capitão Robert F. Scott.	O capitão Scott chegou à ilha Scott em dezembro de 1902.	not_entailment
1195	O governo do presidente George Bush, na sexta-feira, ordenou a venda de 30 milhões de barris de petróleo bruto do estoque de emergência do governo para interromper os preços do petróleo disparados pelo furacão Katrina.	Os países europeus estavam considerando liberar reservas de petróleo para ajudar os Estados Unidos após o furacão Katrina.	not_entailment
1196	Seis vezes o primeiro ministro Giulio Andreotti é apenas uma das muitas vítimas decorrentes dessas investigações e julgamentos subseqüentes.	Giulio Andreotti é um primeiro ministro.	entailment
1197	Agora é a Romênia-Argentina no Rose Bowl hoje - e com uma vitória, está nas quartas de final em Stanford, e uma vitória lá e a Romênia estará de volta em Pasadena para as semifinais e a final da Copa do Mundo.	A final da Copa do Mundo foi realizada em Pasadena.	entailment
1198	Durante o fim de semana de domingo, 28 de dezembro, a varejista de roupas infantis de 75 anos, Adams Childrenswear chamou os administradores da PricewaterhouseCoopers. Adams já havia sido colocado na administração da PricewaterhouseCoopers em 2006, mas foi resgatado pelo empresário da Irlanda do Norte John Shannon em fevereiro de 2007. Uma grande mudança de marca ocorreu em 2008, depois que 42 lojas foram fechadas. A Adams possui pontos de venda em todo o mundo em lugares como a Arábia Saudita e também fabrica roupas sob a marca Mini Mode para a Boots. Na época da administração de 2008, havia 260 lojas no Reino Unido e 116 pontos de venda no exterior, empregando cerca de 2000 pessoas. Dizem que Adams deve cerca de 20 milhões de libras a Shannon e 10 milhões a Burdale.	A varejista britânica Zavvi chamou os administradores durante o Natal.	not_entailment
1199	A GM iniciou investigações criminais na Alemanha e nos EUA com base em suas suspeitas de que Lopez e sua equipe roubaram informações confidenciais antes de desertar para a VW em março.	Lopez levou documentos da GM para a VW.	not_entailment
1200	Então a parte mais importante do dia começa quando os muçulmanos vão à mesquita, seu local especial de culto.	Muçulmanos rezam na mesquita.	entailment
1201	Victor Emmanuel nasceu em 11 de novembro de 1869, em Nápoles. Depois que seu pai, Umberto I, foi assassinado em 1900, Victor Emmanuel sucedeu ao trono.	Victor Emmanuel III foi rei da Itália entre 1900 e 1946.	not_entailment
1202	Um adolescente matou uma mulher enquanto ele tentava roubar US $ 6 dela - para comprar cerveja. O garoto de 16 anos, Alan Tanguay, agora enfrenta uma acusação de assassinato em primeiro grau pela morte de Patricia Kaliszeski, 58 anos, de Palm Bay, Flórida. Tanguay disse aos investigadores que ele foi abordado por Kaliszeski com uma faca enquanto ele estava assaltando a casa. Ele pegou dela e usou para atacá-la, antes de bater na cabeça dela com uma lâmpada.	Alan Tanguay matou uma mulher para roubar US $ 6.	entailment
1203	Autoridades locais que atuam em nome da Comissão Europeia invadiram escritórios da Intel e vários fabricantes de computadores nesta manhã, disse um porta-voz da UE. Ele não especificou quais países ou quais outras empresas estavam envolvidas. No entanto, um porta-voz da Intel Alemanha, Hans-Jürgen Werner, disse que os escritórios da Intel em Munique e Swindon estavam entre os pesquisados. Surgiu na quarta-feira 13, que também ocorreram ataques nas instalações da Intel no condado de Kildare, na Irlanda, em relação às práticas comerciais anticoncorrenciais da empresa. A Intel emprega mais de 5.000 pessoas em suas instalações de fabricação irlandesas.	A Intel Alemanha contratou Hans-Jürgen Werner como porta-voz.	entailment
1204	O vereador Pierce construiu a casa para sua filha na E. 28th Street, perto de Rossville Blvd, enquanto ele mora nas proximidades.	Pierce vive perto de Rossville Blvd.	entailment
1205	Os cientistas israelenses prevêem que os recifes de coral do mundo podem começar a entrar em colapso em menos de 30 anos. Estudos mostram que os oceanos estão se tornando cada vez mais ácidos à medida que absorvem as emissões de dióxido de carbono pelo homem. Os pesquisadores da Universidade Hebraica de Jerusalém dizem que isso dificultará muitos organismos de coral a produção de partes esqueléticas e outras partes duras. O trabalho da equipe em corais no Mar Vermelho sugere que um ponto de inflexão será alcançado entre 30 e 70 anos. Então as forças da erosão que corroem os corais ultrapassarão a capacidade dos organismos de criar os recifes.	A acidificação dos oceanos afeta o turismo.	not_entailment
1206	Durante o Ramadã, os muçulmanos se reunirão na mesquita para sessões de oração noturnas e refeições à noite.	A mesquita é um local de culto para os muçulmanos.	entailment
1207	O sultão Al-Shawi, também conhecido como procurador, disse durante um funeral realizado para as vítimas: "Eles eram todos filhos do Iraque mortos durante o atentado selvagem".	O advogado, disse no funeral: "Eles foram todos iraquianos mortos durante o bombardeio brutal".	entailment
1208	Ele é superado apenas pela Dinamarca, Holanda, Bélgica, Suécia, Finlândia e França e, portanto, ocupa o 7º lugar na União Européia, com 25 membros, em termos de penetração da Internet em banda larga.	12 membros da União Europeia usam o euro em vez de suas próprias moedas nacionais.	not_entailment
1209	Dois jovens soldados se mataram após adoecer com a suspeita de Síndrome da Guerra do Golfo, após o último conflito no Iraque.	Muitos soldados dos EUA desenvolveram a Síndrome da Guerra do Golfo após a Guerra do Golfo.	not_entailment
1210	Frye diz que ele (um especialista em homeopatia) e Iris Bell estudaram recentemente o tratamento homeopático da fibromialgia. Uma nova análise - comparando estudos publicados de medicamentos homeopáticos com estudos selecionados aleatoriamente de medicamentos - sugere que esses aparentes efeitos de medicamentos homeopáticos são meramente efeitos placebo.	O que realmente irrita Frye e outros médicos da homeopatia, no entanto, é que os remédios homeopáticos não devem ser usados como medicamentos.	not_entailment
1211	Os compiladores do OED apontam que eles apenas registram a descrição de como a palavra é usada, em vez de prescrever como ela deve ser usada. O termo, McJob, está em uso há pelo menos 20 anos, dizem eles. Foi popularizado em 1991 no romance Generation X: Tales for a Accelerated Culture, de Douglas Coupland, como uma das definições de margem. Aqui foi descrito como "um emprego de baixos salários, prestígio, dignidade baixa, benefícios baixos e futuro no setor de serviços. Freqüentemente considerado uma opção de carreira satisfatória para pessoas que nunca tiveram um".	Um "McJob" é um trabalho mal pago.	entailment
1212	Tomlinson, 47 anos, entrou em colapso e morreu de ataque cardíaco perto do Banco da Inglaterra, depois de ser pego durante as manifestações a caminho de casa na quarta-feira passada. Seu filho Paul, 26 anos, disse: "Por meio de câmeras de vigilância e imagens que me foram mostradas, ele teve acesso negado a várias barricadas que a polícia havia montado. E o quebra-cabeça que faltava foi o que aconteceu com ele quando entrou na Royal Exchange Passagem. Acho que o que acabamos de ver respondeu muitas perguntas ".	Tomlinson foi atingido por um policial.	not_entailment
1213	O Google Inc. está adiando sua abertura de capital em uma semana devido a problemas logísticos relacionados a investidores institucionais que se registram para licitar ações.	Um atraso no IPO do Google levaria o acordo mais tarde em um mês tradicionalmente leve no volume do IPO.	not_entailment
1214	Este caso de raiva no oeste da Terra Nova é o primeiro caso confirmado na ilha desde 1989.	Um caso de raiva foi confirmado.	entailment
1215	Quatro homens foram libertados sob fiança e receberam ordem de voltar a uma delegacia na segunda-feira, quando podem ser acusados de agressão, disse um porta-voz da polícia.	Todos os quatro homens foram libertados sob fiança e devem retornar a uma delegacia.	entailment
1216	Bowles terá o título de HRH Duquesa da Cornualha, mudando para o Princess Consort, quando Charles se tornar rei.	Bowles levará o título de princesa consorte.	entailment
1217	O Hubble é uma das instalações mais notáveis em toda a história da ciência.	O Hubble é um telescópio espacial.	not_entailment
1218	O hullabaloo está em um período glacial que data de 750 a 600 milhões de anos atrás.	Um período glacial ocorreu entre 750 e 600 milhões de anos atrás.	entailment
